Station ID,State,Network,Station Name,Latitude,Longitude,Elevation,HUC2 (2-digit),HUC2 Name,HUC4 (4-digit),HUC4 Name,HUC6 (6-digit),HUC6 Name,HUC8 (8-digit),HUC8 Name,HUC10 (10-digit),HUC10 Name,HUC12 (12-digit),HUC12 Name,Report Time Zone (Offset from GMT),Start Date,End Date
810,OR,SNOTEL,Taylor Butte,42.69108,-121.42592,5030,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010202,Sprague,1801020206,Lower Sycan River,1.80E+11,Chester Spring-Sycan River,-8,10/1/1978,1/1/2100
811,NV,SNOTEL,Taylor Canyon,41.2287,-116.0293,6325,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050105,South Fork Owyhee,1705010501,Headwaters South Fork Owyhee River,1.71E+11,Upper Taylors Canyon Creek,-8,10/1/1980,1/1/2100
812,OR,SNOTEL,Taylor Green,45.07707,-117.55067,5740,17,Pacific Northwest Region,1706,Lower Snake,170601,Lower Snake,17060104,Upper Grande Ronde,1706010405,Upper Catherine Creek,1.71E+11,South Fork Catherine Creek,-8,10/1/1978,1/1/2100
1013,UT,SNOTEL,Temple Fork,41.793,-111.54605,7406,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010203,Little Bear-Logan,1601020303,Logan River,1.60E+11,Temple Fork,-8,11/5/2001,1/1/2100
1202,NV,SNOTEL,Tent Mtn Lower,40.97852,-115.17215,7100,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040101,Upper Humboldt,1604010107,Reed Creek-Humboldt River,1.60E+11,Starr Creek,-8,12/23/2011,1/1/2100
813,MT,SNOTEL,Tepee Creek,44.78562,-111.71,8000,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020007,Madison,1002000706,West Fork Madison River,1.00E+11,Middle West Fork Madison River,-8,10/1/1971,1/1/2100
814,UT,SNOTEL,Thaynes Canyon,40.6235,-111.53322,9230,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020102,Lower Weber,1602010201,East Canyon Creek,1.60E+11,Kimball Creek,-8,6/20/1988,1/1/2100
1226,UT,SNOTEL,Thistle Flat,39.23803,-111.51998,8787,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030004,San Pitch,1603000405,Lower San Pitch River,1.60E+11,Manti Canyon,-8,10/1/2012,1/1/2100
815,OR,SNOTEL,Three Creeks Meadow,44.14425,-121.64095,5690,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070301,Upper Deschutes,1707030106,Deep Canyon,1.71E+11,Three Creek,-8,10/1/1979,1/1/2100
816,WY,SNOTEL,Thumb Divide,44.36917,-110.57717,7980,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070001,Yellowstone Headwaters,1007000104,Yellowstone Lake,1.01E+11,Lower Pelican Creek,-8,9/30/1987,1/1/2100
817,WA,SNOTEL,Thunder Basin,48.52753,-120.9895,4320,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110005,Upper Skagit,1711000507,Baker River,1.71E+11,Upper Thunder Creek,-8,9/30/1987,1/1/2100
818,WY,SNOTEL,Tie Creek,44.81243,-107.41017,6870,10,Missouri Region,1009,Powder-Tongue,100901,Tongue,10090101,Upper Tongue,1009010102,Goose Creek,1.01E+11,Lower Big Goose Creek,-8,8/1/1994,1/1/2100
819,WY,SNOTEL,Timber Creek,44.0274,-109.17879,7950,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080009,Greybull,1008000902,Wood River,1.01E+11,Rose Creek-Greybull River,-8,8/1/1967,1/1/2100
1097,UT,SNOTEL,Timberline,39.67712,-110.43395,8736,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060007,Price,1406000709,Grassy Trail Creek,1.41E+11,Grassy Trail Reservoir-Grassy Trail Creek,-8,10/1/2007,1/1/2100
820,UT,SNOTEL,Timpanogos Divide,40.42817,-111.61633,8140,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020201,Utah Lake,1602020108,American Fork Canyon-Frontal Utah Lake,1.60E+11,Middle American Fork Canyon,-8,10/1/1978,1/1/2100
899,WA,SNOTEL,Tinkham Creek,47.33198,-121.46975,2990,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110012,Lake Washington,1711001201,Cedar River,1.71E+11,Headwaters Cedar River,-8,10/1/1993,1/1/2100
821,OR,SNOTEL,Tipton,44.65567,-118.42617,5150,17,Pacific Northwest Region,1705,Middle Snake,170502,Middle Snake-Powder,17050202,Burnt,1705020201,North Fork Burnt River,1.71E+11,Upper North Fork Burnt River,-8,10/1/1978,1/1/2100
893,MT,SNOTEL,Tizer Basin,46.34937,-111.85308,6880,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030101,Upper Missouri,1003010107,Crow Creek-Missouri River,1.00E+11,Headwaters Crow Creek,-8,10/1/1987,1/1/2100
1136,NV,SNOTEL,Toe Jam,41.3187,-116.3408,7690,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040106,Rock,1604010602,Upper Rock Creek,1.60E+11,Toe Jam Creek,-8,10/1/2009,1/1/2100
822,WY,SNOTEL,Togwotee Pass,43.74902,-110.0578,9580,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080001,Upper Wind,1008000102,Horse Creek,1.01E+11,Upper Horse Creek,-8,10/1/1960,1/1/2100
1044,OR,SNOTEL,Toketee Airstrip,43.22718,-122.42537,3240,17,Pacific Northwest Region,1710,Oregon-Washington Coastal,171003,Southern Oregon Coastal,17100301,North Umpqua,1710030104,Fish Creek,1.71E+11,Lower Fish Creek,-8,10/1/2003,1/1/2100
934,NM,SNOTEL,Tolby,36.47493,-105.19468,10180,11,Arkansas-White-Red Region,1108,Upper Canadian,110800,Upper Canadian,11080002,Cimarron,1108000201,Eagle Nest Lake-Cimarron River,1.11E+11,Ute Creek-Cimarron River,-8,8/10/1998,1/1/2100
823,UT,SNOTEL,Tony Grove Lake,41.89833,-111.62957,8474,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010203,Little Bear-Logan,1601020303,Logan River,1.60E+11,Tony Grove Creek,-8,10/1/1978,1/1/2100
1113,UT,SNOTEL,Tony Grove RS,41.88573,-111.56918,6332,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010203,Little Bear-Logan,1601020303,Logan River,1.60E+11,Tony Grove Creek,-8,10/1/2009,1/1/2100
824,WA,SNOTEL,Touchet,46.11868,-117.8505,5530,17,Pacific Northwest Region,1707,Middle Columbia,170701,Middle Columbia,17070102,Walla Walla,1707010203,Upper Touchet River,1.71E+11,Wolf Creek,-8,10/1/1979,1/1/2100
825,CO,SNOTEL,Tower,40.53743,-106.6768,10500,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050001,Upper Yampa,1405000104,Oak Creek-Yampa River,1.41E+11,Fish Creek,-8,10/1/1978,1/1/2100
826,WY,SNOTEL,Townsend Creek,42.69525,-108.89572,8700,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080003,Popo Agie,1008000302,Popo Agie River,1.01E+11,Sand Creek,-8,10/1/1979,1/1/2100
827,CO,SNOTEL,Trapper Lake,39.99884,-107.2362,9700,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050005,Upper White,1405000501,North Fork White River,1.41E+11,Headwaters North Fork White River,-8,10/1/1985,1/1/2100
1083,NM,SNOTEL,Tres Ritos,36.12778,-105.52714,8600,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010109,Embudo Creek,1.30E+11,Osha Canyon-Rio Pueblo,-8,9/1/2006,1/1/2100
828,UT,SNOTEL,Trial Lake,40.678,-110.94873,9992,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020203,Provo,1602020301,Soapstone Creek-Provo River,1.60E+11,Spring Canyon-Provo River,-8,10/1/1978,1/1/2100
829,CO,SNOTEL,Trinchera,37.35328,-105.23233,10860,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010002,Alamosa-Trinchera,1301000206,Trinchera Creek-Sangre de Cristo Creek,1.30E+11,North Fork Trinchera Creek,-8,10/1/1988,1/1/2100
1171,WA,SNOTEL,Trinity,48.0747,-120.8493,2930,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020011,Wenatchee,1702001103,Chiwawa River,1.70E+11,Phelps Creek,-8,8/18/2010,1/1/2100
830,ID,SNOTEL,Trinity Mtn.,43.62903,-115.43818,7770,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050111,North and Middle Forks Boise,1705011107,Lower Middle Fork Boise River,1.71E+11,Roaring River,-8,10/1/1978,1/1/2100
831,WY,SNOTEL,Triple Peak,42.76393,-110.5914,8500,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040101,Upper Green,1404010105,Horse Creek,1.40E+11,Lower Horse Creek,-8,10/1/1984,1/1/2100
832,WA,SNOTEL,Trough,47.23328,-120.29412,5480,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020010,Upper Columbia-Entiat,1702001004,Lynch Coulee-Columbia River,1.70E+11,Colockum Creek,-8,10/1/1978,1/1/2100
833,UT,SNOTEL,Trout Creek,40.739,-109.6728,9518,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060010,Lower Green-Diamond,1406001008,Upper Ashley Creek,1.41E+11,North Fork Ashley Creek,-8,10/1/1978,1/1/2100
834,CA,SNOTEL,Truckee #2,39.30087,-120.18407,6509,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010202,Prosser Creek-Truckee River,1.61E+11,Martis Creek,-8,10/1/1980,1/1/2100
835,MT,SNOTEL,Twelvemile Creek,46.14287,-114.44755,5600,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010205,Bitterroot,1701020506,Lost Horse Creek,1.70E+11,Lost Horse Creek,-8,10/1/1967,1/1/2100
836,MT,SNOTEL,Twin Lakes,46.1438,-114.5056,6400,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010205,Bitterroot,1701020506,Lost Horse Creek,1.70E+11,Lost Horse Creek,-8,10/1/1967,1/1/2100
837,WY,SNOTEL,Two Ocean Plateau,44.15178,-110.22122,9240,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040101,Snake Headwaters,1704010102,Lewis River,1.70E+11,De Lacy Creek,-8,10/1/1979,1/1/2100
838,CO,SNOTEL,University Camp,40.03279,-105.57615,10300,10,Missouri Region,1019,South Platte,101900,South Platte,10190005,St. Vrain,1019000504,Headwaters Boulder Creek,1.02E+11,North Boulder Creek,-8,10/1/1978,1/1/2100
1227,UT,SNOTEL,Upper Joes Valley,39.4155,-111.2491,8596,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060009,San Rafael,1406000902,Cottonwood Creek,1.41E+11,Indian Creek,-8,10/1/2012,1/1/2100
839,CO,SNOTEL,Upper Rio Grande,37.72194,-107.26015,9400,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010001,Rio Grande Headwaters,1301000101,Headwaters Rio Grande,1.30E+11,Rio Grande Reservoir,-8,10/1/1985,1/1/2100
840,CO,SNOTEL,Upper San Juan,37.48576,-106.83535,10200,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080101,Upper San Juan,1408010102,West Fork San Juan River,1.41E+11,Wolf Creek,-8,10/1/1978,1/1/2100
1141,CO,SNOTEL,Upper Taylor,38.99077,-106.75422,10640,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020001,East-Taylor,1402000101,Taylor River,1.40E+11,Upper Taylor River,-8,8/26/2009,1/1/2100
841,WA,SNOTEL,Upper Wheeler,47.28734,-120.37015,4330,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020010,Upper Columbia-Entiat,1702001003,Lake Entiat-Columbia River,1.70E+11,Stemilt Creek,-8,10/1/1979,1/1/2100
1098,UT,SNOTEL,Usu Doc Daniel,41.86425,-111.50603,8270,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010201,Bear Lake,1601020101,Big Creek-Frontal Bear Lake,1.60E+11,Big Creek,-8,10/1/2007,1/1/2100
1005,CO,SNOTEL,Ute Creek,37.61497,-105.37327,10650,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010002,Alamosa-Trinchera,1301000206,Trinchera Creek-Sangre de Cristo Creek,1.30E+11,East Fork Ute Creek,-8,8/16/2000,1/1/2100
1137,NV,SNOTEL,Vacarro Springs,39.4495,-115.9834,7890,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060005,Diamond-Monitor Valleys,1606000515,Lower Slough Creek-Frontal Diamond Valley,1.61E+11,Torre Creek-Slough Creek-Frontal Diamond Valley,-8,10/1/2011,1/1/2100
1017,NM,SNOTEL,Vacas Locas,36.02635,-106.81362,9306,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130202,Rio Grande-Elephant Butte,13020202,Jemez,1302020201,Rio Guadalupe,1.30E+11,Headwaters Rio de Las Vacas,-8,10/1/2001,1/1/2100
842,CO,SNOTEL,Vail Mountain,39.61676,-106.38006,10300,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010003,Eagle,1401000301,Gore Creek,1.40E+11,Middle Gore Creek,-8,10/1/1978,1/1/2100
843,CO,SNOTEL,Vallecito,37.4851,-107.5068,10880,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080101,Upper San Juan,1408010111,Upper Los Pinos River,1.41E+11,Indian Creek-Los Pinos River,-8,10/1/1985,1/1/2100
979,ID,SNOTEL,Van Wyck,44.37665,-116.3366,4920,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050124,Weiser,1705012409,Crane Creek,1.71E+11,Lower North Crane Creek,-8,10/1/2000,1/1/2100
844,UT,SNOTEL,Vernon Creek,39.93667,-112.41478,7401,16,Great Basin Region,1602,Great Salt Lake,160203,Great Salt Lake,16020304,Rush-Tooele Valleys,1602030401,Government Creek,1.60E+11,Vernon Creek,-8,10/1/1978,1/1/2100
845,ID,SNOTEL,Vienna Mine,43.79942,-114.85273,8960,17,Pacific Northwest Region,1706,Lower Snake,170602,Salmon,17060201,Upper Salmon,1706020102,Pole Creek-Salmon River,1.71E+11,Smiley Creek,-8,10/1/1978,1/1/2100
846,CA,SNOTEL,Virginia Lakes Ridge,38.07298,-119.23433,9400,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050301,East Walker,1605030101,Headwaters East Walker River,1.61E+11,Virginia Creek,-8,10/1/1978,1/1/2100
1188,CO,SNOTEL,Wager Gulch,37.88248,-107.3643,11100,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020002,Upper Gunnison,1402000206,Lake Fork,1.40E+11,Lake Sanc Cristobal-Lake Fork,-8,7/28/2011,1/1/2100
847,MT,SNOTEL,Waldron,47.91998,-112.79087,5600,10,Missouri Region,1003,Missouri-Marias,100302,Marias,10030205,Teton,1003020501,North Fork Teton River-Teton River,1.00E+11,Middle North Fork Teton River,-8,10/1/1968,1/1/2100
848,CA,SNOTEL,Ward Creek #3,39.13545,-120.21865,6745,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050101,Lake Tahoe,1605010104,General Creek-Frontal Lake Tahoe,1.61E+11,Ward Creek-Frontal Lake Tahoe,-8,10/1/1979,1/1/2100
849,NV,SNOTEL,Ward Mountain,39.13242,-114.95575,9163,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010011,White,1501001101,Jakes Wash,1.50E+11,Holt Creek,-8,10/1/1980,1/1/2100
850,MT,SNOTEL,Warm Springs,46.27368,-113.164,7800,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010201,Upper Clark Fork,1701020103,Warm Springs Creek,1.70E+11,Headwaters Warm Springs Creek,-8,7/1/1977,1/1/2100
974,WA,SNOTEL,Waterhole,47.94485,-123.42594,5010,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110020,Dungeness-Elwha,1711002005,Elwha River,1.71E+11,Lillian Creek,-8,9/30/1999,1/1/2100
852,WY,SNOTEL,Webber Springs,41.15946,-106.92714,9250,10,Missouri Region,1018,North Platte,101800,North Platte,10180002,Upper North Platte,1018000204,Brush Creek,1.02E+11,North Fork Encampment River,-8,2/1/1976,1/1/2100
853,UT,SNOTEL,Webster Flat,37.575,-112.90155,9203,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010008,Upper Virgin,1501000801,North Fork Virgin River,1.50E+11,Upper Deep Creek,-8,7/22/1980,1/1/2100
909,WA,SNOTEL,Wells Creek,48.8661,-121.78976,4030,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110004,Nooksack,1711000401,Upper North Fork Nooksack River,1.71E+11,Wells Creek,-8,8/24/1995,1/1/2100
1160,CO,SNOTEL,Weminuche Creek,37.51976,-107.32152,10740,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080102,Piedra,1408010202,Middle Piedra River,1.41E+11,Sand Creek,-8,10/1/2010,1/1/2100
854,NM,SNOTEL,Wesner Springs,35.77556,-105.5425,11120,13,Rio Grande Region,1306,Upper Pecos,130600,Upper Pecos,13060001,Pecos Headwaters,1306000108,Headwaters Gallinas River,1.31E+11,Porvenir Canyon-Gallinas Creek,-8,10/1/1988,1/1/2100
855,ID,SNOTEL,West Branch,45.0722,-116.45413,5560,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050124,Weiser,1705012402,Beaver Creek-Weiser River,1.71E+11,Upper Weiser River,-8,10/1/1979,1/1/2100
924,MT,SNOTEL,West Yellowstone,44.65866,-111.09199,6700,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020007,Madison,1002000702,Headwaters Madison River,1.00E+11,Lower South Fork Madison River,-8,10/1/1966,1/1/2100
1147,NV,SNOTEL,Wheeler Peak,39.00995,-114.31021,10060,16,Great Basin Region,1602,Great Salt Lake,160203,Great Salt Lake,16020301,Hamlin-Snake Valleys,1602030108,Baker Creek,1.60E+11,Lehman Creek,-8,10/1/2010,1/1/2100
857,CO,SNOTEL,Whiskey Ck,37.21411,-105.12245,10220,11,Arkansas-White-Red Region,1102,Upper Arkansas,110200,Upper Arkansas,11020010,Purgatoire,1102001001,Headwaters Purgatorie River,1.10E+11,North Fork Purgatoire River,-8,10/1/1979,1/1/2100
858,MT,SNOTEL,Whiskey Creek,44.61088,-111.14998,6800,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020007,Madison,1002000702,Headwaters Madison River,1.00E+11,Upper South Fork Madison River,-8,10/1/1967,1/1/2100
859,WY,SNOTEL,Whiskey Park,41.00289,-106.90848,8950,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050003,Little Snake,1405000301,Little Snake River-Battle Creek,1.41E+11,King Solomon Creek,-8,10/1/1985,1/1/2100
860,ID,SNOTEL,White Elephant,44.53267,-111.41085,7710,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040202,Upper Henrys,1704020203,Henrys Fork-Island Park Reservoir,1.70E+11,Island Park Reservoir,-8,10/1/1979,1/1/2100
861,AZ,SNOTEL,White Horse Lake,35.14202,-112.14915,7180,15,Lower Colorado Region,1506,Salt,150602,Verde,15060202,Upper Verde,1506020202,Hell Canyon,1.51E+11,Upper Hell Canyon,-8,11/1/1970,1/1/2100
862,MT,SNOTEL,White Mill,45.04575,-109.90987,8700,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070006,Clarks Fork Yellowstone,1007000602,Crandall Creek,1.01E+11,Hoodoo Creek,-8,10/1/1966,1/1/2100
863,WA,SNOTEL,White Pass E.S.,46.64142,-121.38153,4440,17,Pacific Northwest Region,1703,Yakima,170300,Yakima,17030002,Naches,1703000203,Tieton River-Naches River,1.70E+11,Clear Creek,-8,10/1/1979,1/1/2100
864,UT,SNOTEL,White River #1,39.9645,-110.98845,8641,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060007,Price,1406000701,White River,1.41E+11,Right Fork White River,-8,10/1/1978,1/1/2100
1213,NV,SNOTEL,White River Nv,38.94557,-115.37922,7367,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010011,White,1501001103,Headwaters White River,1.50E+11,Saddle Spring-White River,-8,12/23/2011,1/1/2100
865,UT,SNOTEL,Widtsoe #3,37.83633,-111.88163,9640,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030002,East Fork Sevier,1603000204,Middle East Fork Sevier River,1.60E+11,Sweetwater Creek,-8,10/1/1978,1/1/2100
1042,CO,SNOTEL,Wild Basin,40.20105,-105.60248,9560,10,Missouri Region,1019,South Platte,101900,South Platte,10190005,St. Vrain,1019000502,North Saint Vrain Creek,1.02E+11,Headwaters North Saint Vrain Creek,-8,12/13/2002,1/1/2100
866,AZ,SNOTEL,Wildcat,33.75835,-109.47973,7850,15,Lower Colorado Region,1506,Salt,150601,Salt,15060101,Black,1506010101,Upper Black River,1.51E+11,Centerfire Creek,-8,10/1/1983,1/1/2100
867,ID,SNOTEL,Wildhorse Divide,42.75743,-112.47783,6490,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040208,Portneuf,1704020805,Lower Portneuf River,1.70E+11,Mink Creek,-8,10/1/1979,1/1/2100
868,WY,SNOTEL,Willow Creek,42.81513,-110.83515,8080,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040105,Salt,1704010502,Middle Salt River,1.70E+11,Tygee Creek,-8,10/1/1979,1/1/2100
869,CO,SNOTEL,Willow Creek Pass,40.34703,-106.09433,9540,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000101,Willow Creek,1.40E+11,Upper Willow Creek,-8,10/1/1978,1/1/2100
870,CO,SNOTEL,Willow Park,40.43254,-105.73337,10700,10,Missouri Region,1019,South Platte,101900,South Platte,10190006,Big Thompson,1019000602,Headwaters Big Thompson River,1.02E+11,Fall River,-8,10/1/1979,1/1/2100
871,ID,SNOTEL,Wilson Creek,42.01257,-115.00278,7120,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040213,Salmon Falls,1704021302,North Fork Salmon Falls Creek,1.70E+11,Upper Wilson Creek,-8,10/1/1989,1/1/2100
872,WY,SNOTEL,Windy Peak,42.2802,-105.57816,7900,10,Missouri Region,1018,North Platte,101800,North Platte,10180008,Glendo Reservoir,1018000808,Middle Bear Creek-North Platte River,1.02E+11,Middle Bear Creek,-8,10/1/1979,1/1/2100
873,OR,SNOTEL,Wolf Creek,45.06703,-118.15192,5630,17,Pacific Northwest Region,1705,Middle Snake,170502,Middle Snake-Powder,17050203,Powder,1705020306,Wolf Creek-Powder River,1.71E+11,Upper Wolf Creek,-8,10/1/1978,1/1/2100
874,CO,SNOTEL,Wolf Creek Summit,37.47922,-106.8017,11000,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080101,Upper San Juan,1408010102,West Fork San Juan River,1.41E+11,Wolf Creek,-8,10/1/1985,1/1/2100
875,WY,SNOTEL,Wolverine,44.80417,-109.657,7650,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070006,Clarks Fork Yellowstone,1007000601,Pilot Creek-Clarks Fork Yellowstone River,1.01E+11,Crazy Creek,-8,10/1/1979,1/1/2100
876,MT,SNOTEL,Wood Creek,47.44847,-112.81428,5960,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030104,Sun,1003010402,South Fork Sun River,1.00E+11,Wood Creek,-8,10/1/1978,1/1/2100
877,AZ,SNOTEL,Workman Creek,33.81242,-110.91773,6900,15,Lower Colorado Region,1506,Salt,150601,Salt,15060103,Upper Salt,1506010308,Salome Creek,1.51E+11,Workman Creek,-8,12/1/1938,1/1/2100
1228,UT,SNOTEL,Wrigley Creek,39.13233,-111.35685,9327,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060009,San Rafael,1406000903,Ferron Creek,1.41E+11,Millsite Reservoir-Ferron Creek,-8,10/1/2012,1/1/2100
1197,UT,SNOTEL,Yankee Reservoir,37.74797,-112.77495,8692,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030006,Escalante Desert,1603000602,Little Salt Lake,1.60E+11,Center Creek-Parowan Creek,-8,10/1/2012,1/1/2100
